id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
2077,Sallustiano - Centro storico,11756,Gea,,I Centro Storico,41.90961,12.49931,Entire home/apt,70,2,56,2019-01-03,0.91,1,246
2135,Rome City Art Apartment penthouse x 4people,2330,Barbara,,VIII Appia Antica,41.87244,12.47962,Entire home/apt,76,2,7,2016-10-25,0.07,6,216
2141,Artist Residency Country House EUR,2330,Barbara,,IX Eur,41.77781,12.428,Private room,50,2,0,,,6,90
2737,"Single room in cozy, clean flat.",3047,Elif,,VIII Appia Antica,41.87218,12.48355,Private room,18,15,7,2015-05-28,0.14,5,365
2903,Stay a night in Calisto6 B&B Rome,3280,Andrea,,I Centro Storico,41.88826,12.47002,Private room,98,1,55,2017-10-31,0.44,3,365
3079,Cozy apartment  (2-4)with Colisseum  view,3504,Laura,,I Centro Storico,41.89503,12.49163,Entire home/apt,105,2,17,2018-10-01,0.17,4,242
11834,"Roma ""Charming Boschetto House""",44552,Serena,,I Centro Storico,41.89574,12.49058,Entire home/apt,90,2,121,2019-02-02,1.27,1,347
14181,Beautiful apt close to the Vatican,51913,Ivan,,I Centro Storico,41.91485,12.45321,Private room,35,3,28,2019-02-27,0.26,1,61
15409,VATICAN SAN PIETRO 5min From Vatican,60352,Manuel,,XIII Aurelia,41.89538,12.45022,Entire home/apt,100,2,2,2015-03-23,0.04,3,365
16276,B&B Calisto6 great location in Rome,3280,Andrea,,I Centro Storico,41.88919,12.47107,Private room,98,1,6,2015-06-18,0.06,3,365
17604,2bdr Apartment 150mOstia Rome Beach,2330,Barbara,,X Ostia/Acilia,41.73469,12.2712,Entire home/apt,75,3,2,2014-07-14,0.04,6,172
19965,*ONLY 5 MIN WALK TO S.PETER'S BASILICA SQUARE*,75450,Sasa,,I Centro Storico,41.90722,12.45199,Entire home/apt,80,3,39,2019-01-02,0.45,8,335
19967,ONLY 5 MIN WALK TO S.PETER'S BASILICA SQUARE 2 BDR,75450,Sasa,,I Centro Storico,41.90729,12.45408,Entire home/apt,75,3,20,2018-10-31,0.30,8,336
20534,Trastevere - Cedro 1 Terrace Apartment (1 Bedroom),77540,Sabrina,,I Centro Storico,41.8911,12.46909,Entire home/apt,70,3,37,2018-11-12,0.36,8,333
20587,Trastevere - Cedro 4 Terrace Apartment (2 Bedroom),77540,Sabrina,,I Centro Storico,41.89035,12.468,Entire home/apt,85,3,45,2019-01-20,0.43,8,299
20606,"Your own home in St. Peter, Rome",77932,Giovanna,,XIII Aurelia,41.89768,12.45614,Entire home/apt,142,3,62,2018-12-31,0.60,4,265
20699,Vintage Suite w/ Private Bath & AC,78287,Frank & Soledad,,I Centro Storico,41.89291,12.50531,Private room,90,1,318,2019-03-03,3.07,7,299
21193,BLUE DOUBLE ROOM WITH TERRACE,80755,Marianna,,I Centro Storico,41.90985,12.44761,Private room,70,1,6,2017-11-29,0.06,4,354
21249,"B&B 830, 10 min. from everything! - ROME",81015,Emanuele,,VII San Giovanni/Cinecittà,41.86272,12.54795,Entire home/apt,48,3,98,2018-09-28,0.92,9,364
21811,PRETTY FLAT IN TRASTEVERE,5232802,Luis,,I Centro Storico,41.88991,12.46727,Entire home/apt,50,3,177,2018-08-21,1.67,16,329
22335,4  APTS IN NAVONA SQUARE (unit 1),85707,Elena,,I Centro Storico,41.90028,12.46706,Entire home/apt,78,1,77,2019-01-21,2.09,4,318
22395,VERY COOL FLAT IN ST. PETER,5232802,Luis,,I Centro Storico,41.90306,12.46142,Entire home/apt,60,3,20,2018-07-15,0.21,16,272
22419,Vatican Vista Bed and Breakfast,86077,Rossana,,I Centro Storico,41.90574,12.45897,Entire home/apt,160,1,1,2010-09-06,0.01,2,252
22573,Wonderful loft in Rome Pigneto,86882,Francesco,,V Prenestino/Centocelle,41.89017,12.52682,Entire home/apt,80,28,95,2018-10-01,0.88,1,0
22930,Trastevere - Cedro 3 Terrace Apartment (1 Bedroom),77540,Sabrina,,I Centro Storico,41.88886,12.46729,Entire home/apt,70,3,60,2018-07-08,0.57,8,317
22931,Navona DormiRoma - Locazione Turistica Paolina,77540,Sabrina,,I Centro Storico,41.90068,12.46774,Entire home/apt,80,3,50,2019-02-25,0.54,8,274
23803,Charming flat in Trastevere,5232802,Luis,,I Centro Storico,41.89169,12.46584,Entire home/apt,50,3,193,2018-11-05,1.95,16,323
24557,Mini apartment with garden & wifi,86053,Els,,XIV Monte Mario,41.91114,12.41477,Entire home/apt,73,2,305,2019-01-02,2.82,1,335
25875,Your holiday next to St. Peter,77932,Giovanna,,XIII Aurelia,41.89709,12.45783,Entire home/apt,142,4,34,2019-01-02,0.33,4,36
26957,Calisto6 B&B in the heart of Rome,3280,Andrea,,I Centro Storico,41.88788,12.47151,Private room,98,2,11,2018-05-23,0.10,3,365
27018,My cute flat,113777,Cristiana,,VII San Giovanni/Cinecittà,41.88666,12.52245,Entire home/apt,99,3,6,2017-05-24,0.06,1,364
27732,Suite Giglio Luxury,119845,Irene,,I Centro Storico,41.91498,12.45325,Private room,70,2,14,2015-08-24,0.13,4,283
27816,*Rome CAMPO de FIORI Lovely Romantic Studio*,119186,Primarosa M.Rita,,I Centro Storico,41.89603,12.47174,Entire home/apt,68,2,105,2019-01-01,1.09,3,317
28449,Hip Suites Trastevere-Junior Suite,118734,Tomaso,,I Centro Storico,41.89041,12.47219,Private room,170,1,0,,,2,365
28929,"Luminous Apt. Trastevere, WiFi, Balcony, Lift",124415,Andrea,,I Centro Storico,41.88331,12.46576,Entire home/apt,139,3,18,2018-11-05,0.28,1,238
29593,cozy apartment in the Eternal City,127437,Simone,,XIV Monte Mario,41.91342,12.44264,Entire home/apt,85,4,19,2017-06-11,0.19,1,22
29606,"Your HOME in ROME,  at 2 STEPS from the CENTER",127506,Pino,,XII Monte Verde,41.87855,12.45142,Entire home/apt,15,2,116,2019-01-03,1.21,1,303
29902,Villa Lauretana for families/friend,128832,Loredana,,IX Eur,41.78628,12.53519,Entire home/apt,90,4,9,2018-08-10,0.17,1,292
30207,Rome - mini-loft,130264,Ida,,II Parioli/Nomentano,41.92713,12.51633,Entire home/apt,50,5,186,2018-10-29,1.75,1,97
31016,Air of Colosseum: central and cool!,133192,Luca,,I Centro Storico,41.8935,12.50391,Entire home/apt,50,3,336,2019-02-21,3.25,1,250
31102,Rome cheap small cozy confy room,133321,Tiziana,,V Prenestino/Centocelle,41.87675,12.54166,Private room,14,4,154,2019-03-04,3.23,1,30
31348,Ancient Romance B&B: Trilussa Room,134544,Ancient Romance,,I Centro Storico,41.90627,12.45839,Private room,100,2,8,2014-05-28,0.08,3,365
31430,IRIS - 12 MIN TO COLOSSEO BY METRO,135012,Angiola,,II Parioli/Nomentano,41.93037,12.51595,Private room,44,2,324,2019-03-04,3.10,3,263
31464,MARIO'S HOME,135112,Mario,,IV Tiburtina,41.9149,12.54632,Private room,48,2,335,2019-01-04,3.36,1,246
36223,da nonna maria b&b near center,155546,Micaela,,II Parioli/Nomentano,41.91114,12.51779,Private room,39,2,34,2018-08-19,0.33,2,365
37054,Anna Home at Roman Forum,160020,Lorenzo,,I Centro Storico,41.89538,12.48708,Entire home/apt,55,2,437,2019-03-04,4.23,6,161
37305,Casa Pariolina - Suite The Romantic,161114,Carla,,II Parioli/Nomentano,41.92293,12.48844,Entire home/apt,84,1,18,2019-01-03,0.32,3,346
37307,Casa Pariolina-Suite Villa Borghese,161114,Carla,,II Parioli/Nomentano,41.923,12.48781,Entire home/apt,75,1,22,2018-03-04,0.21,3,351
42829,*COLOSEUM Front* Opera Theater Apt*,119186,Primarosa M.Rita,,I Centro Storico,41.90071,12.49646,Entire home/apt,78,3,29,2019-01-01,0.37,3,348
43912,Beautiful countryside villa - Rome,192075,Rita,,XV Cassia/Flaminia,42.05602,12.48512,Entire home/apt,65,3,4,2017-08-07,0.04,1,353
44442,Campo dei Fiori,195040,Giuseppe,,I Centro Storico,41.89341,12.47186,Entire home/apt,140,1,209,2019-02-21,2.06,4,196
44915,Self-catering House near Rome with 3 bedrooms,198140,Mauro,,XV Cassia/Flaminia,42.0038,12.40481,Entire home/apt,170,7,0,,,1,262
46343,LOVELY APARTMENT IN ST. PETER,5232802,Luis,,I Centro Storico,41.90718,12.45993,Entire home/apt,55,3,20,2018-09-12,0.21,16,307
46669,Sotto il cielo di Roma B&B (Sole),205102,Antonio,,VIII Appia Antica,41.85056,12.47259,Private room,50,1,1,2018-05-20,0.10,2,365
47149,A due passi da San Pietro da Simona,212374,Simona,,XII Monte Verde,41.88066,12.45739,Private room,70,1,146,2018-10-14,1.54,2,341
47213,Sotto il cielo di Roma B&B (Luna),205102,Antonio,,VIII Appia Antica,41.8522,12.47255,Private room,52,1,2,2014-04-10,0.03,2,365
48807,House of Colors !! (Pigneto+Metro C+WiFi),147227,Irene,,V Prenestino/Centocelle,41.88783,12.53195,Entire home/apt,50,2,121,2019-03-04,1.18,1,229
49206,A Due Passi Da Trastevere,212374,Simona,,XII Monte Verde,41.88038,12.45725,Private room,42,1,211,2019-02-15,2.33,2,190
49240,PANTHEON CHARMING ACCOMODATION,224479,Ermanno,,I Centro Storico,41.89628,12.47626,Entire home/apt,198,2,21,2018-10-01,0.21,5,322
50333,Bright&Cosy Penthouse Overlooking St. Peter's Dome,230736,Sita Alessandra,,I Centro Storico,41.91487,12.45485,Entire home/apt,98,4,56,2019-02-25,0.64,3,210
50471,Cozy bright Loft in Trastevere,231637,Lavinia,,XII Monte Verde,41.88118,12.46808,Entire home/apt,82,1,214,2019-02-24,2.97,1,314
52465,roma centro storico,242549,Laura,,I Centro Storico,41.89568,12.49858,Private room,60,3,0,,,1,364
52805,CasaMastro,244775,Francesco,,I Centro Storico,41.88891,12.51287,Entire home/apt,95,2,136,2019-01-02,1.33,2,296
53203,"Sanniti apartment, San Lorenzo stylish top floor",247495,Gabriele,,II Parioli/Nomentano,41.89773,12.51629,Entire home/apt,96,3,86,2018-11-27,0.85,1,300
53265,Nice & bright apt in St. Peter ,247830,Aldo E Stefano,,XIII Aurelia,41.89815,12.4554,Entire home/apt,58,5,94,2019-02-16,1.12,1,154
53322,Roma Campo de fiori Studio Gio,248295,Tom,,I Centro Storico,41.89474,12.47411,Entire home/apt,105,3,117,2018-12-11,1.21,12,170
53325,Roma STUDIO BLU- CAMPO DE FIORI,248295,Tom,,I Centro Storico,41.8962,12.47345,Entire home/apt,100,3,128,2019-02-17,1.41,12,165
53670,Cozy and quiet  flat  few blocks bytheColisseum,3504,Laura,,I Centro Storico,41.89694,12.49117,Entire home/apt,115,1,35,2018-07-08,0.35,4,301
53844,Gorgeous studio Monti area 4 blocks bytheColisseum,3504,Laura,,I Centro Storico,41.89654,12.49113,Entire home/apt,100,3,37,2017-05-18,0.37,4,342
53987,Massenzio,252607,Luciana,,I Centro Storico,41.89209,12.48417,Entire home/apt,100,2,29,2018-07-02,0.31,1,53
54021,COLOSSEUM charming apartment,252798,Paola,,I Centro Storico,41.89372,12.48928,Entire home/apt,100,3,56,2019-02-04,0.57,4,239
54646,Trastevere & Porta Portese,256785,Luigi,,XII Monte Verde,41.87692,12.46496,Entire home/apt,39,3,138,2018-06-25,1.44,2,313
54991,la Casetta di Tiziana,259007,Tiziana,,VII San Giovanni/Cinecittà,41.87544,12.50638,Entire home/apt,50,2,185,2018-11-17,1.91,1,336
55404,Double room - Opera Inn Suites B&B,261660,Elisabetta,,XIII Aurelia,41.89745,12.4545,Private room,50,2,24,2017-11-08,0.26,7,357
55710,Luxury and Elegant Apartment near St. Peter,263254,Andrea E Carlotta,,XIII Aurelia,41.89808,12.45024,Entire home/apt,140,2,330,2019-02-27,3.46,4,181
56439,"Saint Angel Castel, Vatican!!!!!",267416,Silvio,,I Centro Storico,41.90667,12.46494,Entire home/apt,115,3,82,2018-10-26,0.81,5,50
56613,Saint Peter Rome Center Free WiFi,267416,Silvio,,I Centro Storico,41.90598,12.46655,Entire home/apt,110,3,38,2018-10-14,0.41,5,50
56795,"ForMyFriends B&B 1 - Rome, Vatican",269706,Matilde,,I Centro Storico,41.9091,12.45671,Private room,89,2,7,2018-09-10,0.09,4,342
56801,"ForMyFriends B&B 2 - Rome, Vatican",269706,Matilde,,I Centro Storico,41.91031,12.45788,Private room,56,2,11,2016-06-06,0.12,4,347
57982,Romantic getaway in Campo dei Fiori,276063,Guglielmo,,I Centro Storico,41.89798,12.46925,Entire home/apt,80,3,24,2019-02-21,0.27,31,16
57985,Apartment w/ terrace in trendy area,276063,Guglielmo,,V Prenestino/Centocelle,41.89039,12.52899,Entire home/apt,100,5,16,2019-01-04,0.17,31,0
57996,A week in Rome? Rent my home!,277019,Lis Mari,,XII Monte Verde,41.87963,12.44857,Entire home/apt,53,4,172,2019-01-01,1.74,1,244
58137,LOGGETTA DI TRASTEVERE B&B  Livia ,276894,Francesco,,I Centro Storico,41.88591,12.46746,Private room,100,2,1,2012-09-17,0.01,7,0
58273,Loggetta di Trastevere apartment,276894,Francesco,,I Centro Storico,41.88562,12.46708,Entire home/apt,140,2,221,2019-02-22,3.73,7,228
58343,LOGGETTA DI TRASTEVERE B&B  Augusta,276894,Francesco,,I Centro Storico,41.887,12.46711,Private room,110,1,10,2015-06-08,0.10,7,0
58352,Value for money in Rome center,276063,Guglielmo,,I Centro Storico,41.89182,12.50411,Entire home/apt,70,4,24,2019-02-06,0.25,31,140
58693,Boutique Hotel SecondFloor Colosseo,281171,Second Floor,,I Centro Storico,41.89027,12.49383,Private room,130,1,3,2012-05-14,0.03,1,365
59749,WellnessInnRome ShortLet 11people,133372,Emanuela,,I Centro Storico,41.90613,12.5006,Entire home/apt,260,3,70,2019-01-07,0.70,3,303
60300,Enjoy apartment luxury in Rome,290437,Guido,,I Centro Storico,41.89862,12.49831,Entire home/apt,513,2,73,2019-02-26,1.97,1,207
60934,"Alice's B&B Apartment, Roma, Italia",294380,Giuseppe,,VII San Giovanni/Cinecittà,41.87668,12.50527,Entire home/apt,100,2,12,2015-10-20,0.15,3,341
63092,"LA CASA DEI GERANI, for up to 5+BABY!! AIRCON,WIFI",307669,Arabella,,II Parioli/Nomentano,41.93106,12.52352,Entire home/apt,90,3,3,2018-11-25,0.05,1,363
63229,A cozy room with private bathroom,258506,Emanuela,,XII Monte Verde,41.87396,12.45755,Private room,22,1,87,2019-01-01,0.96,4,317
64683,Attic Sannio with terrace,316068,Federico,,VII San Giovanni/Cinecittà,41.88307,12.50436,Entire home/apt,74,3,126,2019-02-14,1.32,44,317
65104,"Central 3bdr apt , A/C, WIFI",318301,Andrea,,VII San Giovanni/Cinecittà,41.88301,12.51498,Entire home/apt,99,3,251,2019-02-20,2.69,5,88
65658,PONTE TESTACCIO LOFT,321012,Massimo,,XII Monte Verde,41.87518,12.46915,Entire home/apt,70,2,2,2012-09-05,0.02,1,327
66474,Beautiful apt Navona,310928,Cities,,I Centro Storico,41.9002,12.4724,Entire home/apt,217,5,0,,,10,301
66489,"Large, beautiful apt Corallo",310928,Cities,,I Centro Storico,41.89976,12.47047,Entire home/apt,160,5,0,,,10,365
66494,apartment at 2 stops to coliseum air conditioning,325619,Martino,,VIII Appia Antica,41.87046,12.48254,Entire home/apt,39,2,82,2019-03-02,0.87,1,298
66559,"San Giovanni, plenty of rooms",310928,Cities,,VII San Giovanni/Cinecittà,41.88096,12.50776,Entire home/apt,130,5,1,2013-01-05,0.01,10,364
66768,"Vatican, with big terrace",310928,Cities,,I Centro Storico,41.90954,12.44946,Entire home/apt,100,5,1,2011-05-07,0.01,10,364
67028,Trastevere with garden,310928,Cities,,I Centro Storico,41.89087,12.46845,Entire home/apt,90,5,0,,,10,365
67930,"Nice, Colosseum area",310928,Cities,,I Centro Storico,41.89189,12.50422,Entire home/apt,90,5,0,,,10,364
68449,ROOM SHARING BATHROOM,339461,Enrica,,I Centro Storico,41.89269,12.50857,Private room,76,1,0,,,3,364
68450,CAMERA   BAGNO  IN  CONDIVISIONE,339461,Enrica,,I Centro Storico,41.89205,12.50879,Private room,76,1,0,,,3,364
68731,Colisseum bright studio in Monti neighborhood,3504,Laura,,I Centro Storico,41.89456,12.49022,Entire home/apt,95,1,16,2018-08-13,0.17,4,342
69146,Rome Apartment beautiful ..,345563,Giandomenico,,VII San Giovanni/Cinecittà,41.88292,12.53103,Entire home/apt,65,2,71,2018-09-24,0.74,1,244
70202,Cosy and close to the center!,353802,Ulve,,VII San Giovanni/Cinecittà,41.87061,12.51468,Private room,33,2,77,2019-01-01,1.31,2,303
70477,Rome Cozy Terrace Vatican Muesums,355604,Alex,,I Centro Storico,41.904,12.44796,Entire home/apt,58,3,105,2019-01-01,1.10,2,336
70621,Apartment Rome's historic center Spanish Step,358775,Antonino,,I Centro Storico,41.90468,12.47507,Entire home/apt,89,1,178,2018-11-18,2.17,3,330
71341,Vatican Tradition and Design,364763,Annabella,,XIV Monte Mario,41.91065,12.44315,Entire home/apt,48,2,21,2018-02-20,0.22,1,262
71881,Domus Valeria Bed and Breakfast,369713,Marco Valerio,,I Centro Storico,41.90654,12.48019,Private room,90,2,3,2018-09-30,0.03,1,97
72042,"Beautiful, large and well located 3 bedroom Flat",356754,Giovanni,,XIII Aurelia,41.90441,12.4287,Entire home/apt,99,2,160,2018-11-03,1.66,1,74
72073,Medieval borgo in the heart of Rome,276063,Guglielmo,,I Centro Storico,41.89729,12.47185,Entire home/apt,200,5,1,2012-05-02,0.01,31,7
73088,Room in Rome Center /Termini,380641,Mara,,I Centro Storico,41.90303,12.50401,Private room,33,1,40,2018-10-07,0.42,2,76
73466,Ancient Romance B&B: La Dolce Vita,134544,Ancient Romance,,I Centro Storico,41.90746,12.45808,Private room,100,2,1,2011-10-13,0.01,3,365
73469,Anc. Rome B&B: La Divina Commedia,134544,Ancient Romance,,I Centro Storico,41.9072,12.45798,Private room,100,2,0,,,3,365
73986,Sweet and cozy home with garden,363510,Daniele,,XII Monte Verde,41.86917,12.44486,Entire home/apt,50,1,130,2019-01-01,1.38,1,327
75474,ROME VILLA SWIMMING POOL GARDEN 8KM TO CITY CENTRE,400717,Marina,,III Monte Sacro,41.98963,12.52098,Entire home/apt,1600,3,0,,,1,358
76041,Roma - Centro Storico - Ripa18,405061,Roberto,,I Centro Storico,41.88821,12.47075,Private room,50,2,49,2017-05-07,0.58,1,66
77831,Bonheur Monti,417964,Nathalie,,I Centro Storico,41.89586,12.49193,Entire home/apt,110,3,224,2019-03-04,2.32,1,227
78314,DIAMOND Apartment,382155,Michele,,VII San Giovanni/Cinecittà,41.87436,12.5125,Entire home/apt,110,3,3,2017-03-18,0.04,12,277
78697,COLOSSEUM Ciao Bella Apartment,422925,Floriana,,I Centro Storico,41.89292,12.5004,Entire home/apt,145,4,88,2019-01-30,1.02,1,251
79393,"Rome,  (Monteverde) 1  single room",427418,Alessandra,,XII Monte Verde,41.8687,12.43979,Private room,40,1,2,2018-09-28,0.03,1,365
80280,Cappellari 2 Campo dei Fiori,316068,Federico,,I Centro Storico,41.8961,12.46936,Entire home/apt,95,3,40,2018-09-04,0.51,44,324
80292,Cappellari 3 Campo dei Fiori,316068,Federico,,I Centro Storico,41.89628,12.4694,Entire home/apt,95,3,106,2019-01-02,1.13,44,324
80612,Apartment Gli Archi 4 beds WIFI AC,435920,Pina,,VII San Giovanni/Cinecittà,41.8624,12.54301,Entire home/apt,50,3,303,2019-03-02,3.15,3,254
81807,DOUBLEROOM WITH PRIVATE BATHROOM,444360,Mary,,VII San Giovanni/Cinecittà,41.8474,12.58989,Private room,25,1,27,2018-12-13,0.29,1,90
83569,Budget Room Trastevere Stn.1  WiFi,455761,Gianmaria,,XII Monte Verde,41.87093,12.45716,Private room,22,4,30,2018-08-17,0.54,2,0
84226,The Historic Nobleman's Loft -5 Bedrooms!,434488,Martin,,I Centro Storico,41.89093,12.47048,Entire home/apt,449,4,110,2019-01-06,1.15,3,272
84934,Angel's House,464660,Barbara,,I Centro Storico,41.90039,12.46717,Entire home/apt,188,3,73,2018-12-10,0.75,9,67
84953,"DOMUS BERNARDINI ""C""",464811,Luca,,XIII Aurelia,41.89202,12.43859,Entire home/apt,60,4,0,,,4,365
85272,"B&B ZenTrastevere, New Red Room",149694,B&B Zen Trastevere,,I Centro Storico,41.88721,12.47294,Private room,65,1,67,2018-12-02,0.70,2,365
85612,"B&B Zen Trastevere, New light blue Room",149694,B&B Zen Trastevere,,I Centro Storico,41.88558,12.47157,Private room,65,1,27,2016-10-12,0.28,2,365
85712,**BED**AND**BREAKFAST**GIANNI**,339461,Enrica,,I Centro Storico,41.89376,12.50918,Private room,65,1,1,2012-04-14,0.01,3,364
85771,HIGHLY RECOMMENDED AIR-CONDITIONED LARGE ROOM,470327,Isabella,,I Centro Storico,41.89874,12.49882,Private room,65,1,76,2019-02-28,1.80,5,238
85857,Aenea's B&B in the heart of Rome,470889,Federica,,I Centro Storico,41.89783,12.50317,Private room,80,2,50,2018-10-19,0.54,4,361
86035,Casa vacanze vicino metro Cornelia,472224,Adriano,,XIII Aurelia,41.90546,12.42136,Entire home/apt,35,5,5,2018-11-09,0.07,1,130
86187,Elegante Appartamento di Design Accanto al Vaticano,263254,Andrea E Carlotta,,XIII Aurelia,41.89643,12.45255,Entire home/apt,105,2,264,2019-03-06,2.83,4,243
86649,2 passi da...è il Bed and Breakfast,475065,Renato,,XV Cassia/Flaminia,41.93846,12.46545,Private room,50,2,1,2018-06-27,0.12,3,350
86932,TERRAZZA SAN PIETRO BEST IN ROME,476671,Angelo,,I Centro Storico,41.91124,12.45432,Entire home/apt,100,3,2,2017-04-07,0.08,6,363
86942,BABRI SIMIN TAJ  BB ROMA,476671,Angelo,,XI Arvalia/Portuense,41.86239,12.46591,Private room,50,1,0,,,6,364
87904,"Rome, in a perfect location",481149,Francesco,,X Ostia/Acilia,41.78863,12.38824,Private room,60,1,0,,,1,365
88428,space home,380607,Laura,,I Centro Storico,41.90069,12.47149,Entire home/apt,95,3,204,2019-02-15,2.13,2,298
88611,Cosy and quite room to enjoy Roma,484081,Stefania,,II Parioli/Nomentano,41.92146,12.47234,Private room,44,2,29,2018-11-21,0.30,1,1
88982,"Casa Rubino,near the Coliseum",485491,Irina,,VII San Giovanni/Cinecittà,41.87864,12.51115,Entire home/apt,120,2,9,2018-07-23,0.12,1,320
90666,WikiRome Vatican 1to4 people Wi-Fi 200MBit,491169,WikiRome,,I Centro Storico,41.91065,12.45708,Entire home/apt,80,2,171,2019-02-20,1.78,1,286
90971,Rome best location!!!(ghetto)garden,486866,Raffaella,,I Centro Storico,41.89386,12.4784,Entire home/apt,110,2,94,2019-01-02,1.08,3,335
91418,In the center of Rome la Ciumachella,493882,Federica,,I Centro Storico,41.90845,12.4688,Private room,60,1,155,2018-10-02,1.67,2,235
91713,Stay like in a hotel! Walking distance from metro,229246,Gigi,,V Prenestino/Centocelle,41.89336,12.54569,Private room,35,2,50,2018-07-11,0.61,1,234
92585,DAB,497486,Alessandro,,I Centro Storico,41.90982,12.49248,Private room,86,2,14,2015-10-03,0.15,3,343
93194,DIEGO'S APARTMENT IN ST. PETER,5232802,Luis,,I Centro Storico,41.90296,12.46109,Entire home/apt,114,3,56,2018-12-31,0.79,16,240
93760,Room for rent in flatshare,1449188,Giorgio,,XV Cassia/Flaminia,41.94977,12.4754,Private room,24,7,15,2018-10-02,0.16,1,251
93976,Studio Gio 2 in campo dei fiori,248295,Tom,,I Centro Storico,41.89459,12.47401,Entire home/apt,80,4,75,2019-02-21,0.80,12,154
94106,The Vatican Flat - Chic w/Jacuzzi,503401,Armando,,I Centro Storico,41.91406,12.45217,Entire home/apt,69,3,67,2019-03-04,0.71,1,175
95009,Re di Roma Apartment 1/4 adult,506316,Andrea,,VII San Giovanni/Cinecittà,41.87468,12.52456,Entire home/apt,50,3,12,2018-07-05,0.13,3,365
95415,Trevi fountain luxury suite b @ b,508116,Emanuele Mercuzio,,I Centro Storico,41.90176,12.49005,Private room,65,1,435,2019-03-06,4.54,2,166
95463,Bed&Breakfast Gallery  Double Room,508291,Enzo,,I Centro Storico,41.9059,12.44355,Private room,60,1,1,2012-10-14,0.01,3,364
96351,Accogliente appartamento in palazzetto del '600 vicino al Colosseo,511552,Fiammetta Maria,,I Centro Storico,41.8925,12.49055,Entire home/apt,160,3,118,2019-03-03,1.24,1,313
96606,Navona DormiRoma - Locazione Turistica Victoria,77540,Sabrina,,I Centro Storico,41.89945,12.46776,Entire home/apt,80,3,68,2019-01-20,0.73,8,308
97093,A few steps far from St. Peter,77932,Giovanna,,XIII Aurelia,41.89797,12.4575,Entire home/apt,142,4,76,2019-01-04,0.81,4,289
99183,400 mtr from underground station,522616,Francesca & Chiara,,II Parioli/Nomentano,41.92911,12.51579,Entire home/apt,41,5,200,2019-01-03,2.12,1,112
99620,VATICAN/TRASTEVERE GOLDEN ROOM...,524498,Alina,,XII Monte Verde,41.87159,12.45629,Private room,45,1,14,2016-09-15,0.15,4,365
99635,Peacefull apt in VATICAN/Trastevere,524498,Alina,,XII Monte Verde,41.87326,12.45629,Entire home/apt,100,2,11,2018-08-04,0.13,4,358
99749,Holiday home  Santa Maria Maggiore,525112,Silvia,,I Centro Storico,41.89926,12.50029,Entire home/apt,100,3,140,2019-03-02,1.70,1,115
99781,Room for rent in Trastevere-Rome,525115,Anna,,I Centro Storico,41.89118,12.46877,Private room,37,1,40,2019-01-03,0.92,3,250
100644,Single room in Trastevere Roma,525115,Anna,,I Centro Storico,41.89082,12.46993,Private room,40,1,237,2019-03-07,3.62,3,305
101801,DAB/1 - b&b,497486,Alessandro,,I Centro Storico,41.90977,12.49613,Private room,70,1,9,2017-07-16,0.10,3,331
102350,Julia's Cottage,533391,Roberto,,VI Roma delle Torri,41.91436,12.68375,Entire home/apt,34,2,30,2018-11-04,0.99,1,323
102672,ARIA DI MARE  A 20 KM DA ROMA,536398,Antonella,,X Ostia/Acilia,41.72619,12.28681,Entire home/apt,80,2,2,2018-05-28,0.20,2,268
103245,Trastevere - Manara House ,538724,Carla,,I Centro Storico,41.88851,12.46996,Entire home/apt,110,2,241,2019-01-01,2.54,1,303
103343,Camera Piazza Venezia: benvenuto!,539104,Vatican Holiday,,I Centro Storico,41.91025,12.45314,Private room,80,1,0,,,5,364
103870,CASACHICA Your holiday home in Rome,535822,Fabrizio,,I Centro Storico,41.89903,12.50479,Entire home/apt,67,3,155,2019-03-04,1.64,1,326
104339,Colorful apartment close MetroB,543054,Giuseppe,,VIII Appia Antica,41.8542,12.48235,Entire home/apt,80,2,7,2017-12-02,0.07,3,362
104803,Marta Inn b&b in the heart of Rome,544914,Corrado,,I Centro Storico,41.89695,12.50061,Private room,89,1,109,2018-12-12,1.17,7,0
105081,A Modern flat near Trastevere,1033076,Rca Immobiliare,,XI Arvalia/Portuense,41.86098,12.45333,Entire home/apt,70,4,3,2012-07-01,0.04,6,95
105153,Small but nice double room in Rome,546346,Giulia,,XIV Monte Mario,41.94302,12.42244,Private room,30,3,2,2014-05-21,0.03,3,330
105384,"Your HoMe inRoMe,1 MlsCOLOSSEUM",466320,Sissi & Sun,,VII San Giovanni/Cinecittà,41.88012,12.50912,Entire home/apt,90,7,68,2016-08-27,0.72,1,332
107569,B&B DOLCE VIRGINIA-J.Suite Orchidea,557098,Flora,,VII San Giovanni/Cinecittà,41.88018,12.51087,Private room,60,2,4,2018-06-03,0.09,3,344
108035,Sweet Rome in a typical district.,559233,Franco,,V Prenestino/Centocelle,41.88769,12.52926,Entire home/apt,85,2,20,2018-06-05,0.28,1,359
108039,Home in Rome by the Vatican,355604,Alex,,I Centro Storico,41.90403,12.44529,Entire home/apt,56,3,89,2019-01-17,1.63,2,317
